de	0.0
la	0.0013342390890645809
le	0.004015077736836159
des	0.005361728372108108
l	0.0
d	0.008067621748033046
et	0.0
à	0.0
qui	0.043395584089775965
est	0.0583727400594288
les	0.005361728372108108
un	0.033210657110788355
du	0.02325912064310432
en	0.006712567663066878
physique	1.151489764050346
une	0.033210657110788355
fink	2.513217600067939
mathias	2.513217600067939
ondes	1.471824914909714
cette	0.09491630874819354
dans	0.04932461108203172
alors	0.37967869169772145
il	0.17675786621940948
que	0.06605956872571982
vous	1.1707949192457328
ont	0.2652443337061324
aussi	0.24137599353144004
très	0.3578815626028772
son	0.2957336558540327
y	0.3926436688620891
images	1.3371263410122578
espci	1.8142475957319202
mais	0.25314621208286425
chercheurs	0.36708956438970103
par	0.07546703724755104
recherche	0.2827686786896651
a	0.12761132646962686
directeur	0.7070376260840519
sur	0.09657709272965807
création	0.9004337433482035
qu	0.19099830533401974
se	0.21002154264745013
équipe	0.6498947399474831
ou	0.25314621208286425
pour	0.02325912064310432
avec	0.14772961517703934
comme	0.2827686786896651
plus	0.11181705928639493
temps	0.6381563366762389
renversement	2.513217600067939
ainsi	0.20358743264204027
pluridisciplinarité	1.8142475957319202
s	0.1610350819565765
effet	0.36708956438970103
langevin	2.2121876044039577
encore	0.48791173480316874
laboratoire	0.5447346515140039
corps	1.471824914909714
physicien	1.6681195600536822
institut	0.5541762077468454
humain	1.3371263410122578
chercheur	0.9111576087399766
pas	0.36708956438970103
autre	0.5837986743536463
au	0.06451128016285912
département	1.257945094964633
lui	0.7573427443954476
c	0.24839977705840255
cnrs	0.5400897464682404
charpak	2.513217600067939
georges	2.0360963453482768
ces	0.17079491924573278
endroit	1.9111576087399766
était	0.7808238402449705
ultrasons	2.2121876044039577
façon	0.850459768386365
permettait	2.2121876044039577
sa	0.44133559276181367
été	0.2776891531603901
retournement	2.513217600067939
développé	0.8697649235817516
compte	0.6936736645260704
avait	0.9334340034511289
onde	1.6681195600536822
réussite	1.513217600067939
grandes	0.9004337433482035
clé	1.4340363540203143
aux	0.24839977705840255
souhaite	1.1909983053340196
avons	0.7350663496842954
applications	0.7423655884257948
possible	0.8697649235817516
pu	0.850459768386365
au-delà	1.0360963453482765
industriels	0.5994037476842223
nous	0.45631274873146643
temporel	2.513217600067939
puis	0.9691495557176634
chimie	1.0508196021689828
sein	0.3959463044121747
paris	0.6558851036366705
2009	1.257945094964633
sont	0.2057215621547261
n	0.38288383157293293
dès	0.727887765057172
start-ups	2.0360963453482768
travaux	0.5264458658016942
on	0.44503173832177734
école	1.1707949192457328
acoustique	1.8142475957319202
quatre	1.133006358356333
domaines	0.78894173046715
personnes	0.6558851036366705
êtes	2.0360963453482768
travailler	0.9111576087399766
sympathique	2.2121876044039577
dit	0.7573427443954476
télécommunications	1.5589750906286142
ils	0.5219915243754442
grands	0.9004337433482035
concept	1.3090976174120141
belle	1.7350663496842953
faire	0.5046174283060215
précise	0.8319763626923518
découvrir	1.1707949192457328
coeur	0.9450158760009439
première	0.471824914909714
innovation	0.6267268748954572
dont	0.2652443337061324
exemple	0.6807086873617026
conclut-il	1.513217600067939
passant	1.3992742477611022
front	2.513217600067939
contrôle	1.0818538359089518
inverse	2.0360963453482768
filtre	2.2121876044039577
directeurs	2.0360963453482768
ministre	1.4340363540203143
enseignement	0.9111576087399766
supérieur	1.0218559062336663
origine	1.1707949192457328
honorer	2.513217600067939
poussées	2.513217600067939
adjoints	2.513217600067939
unité	0.8697649235817516
mixte	1.098244252097121
paristech	1.367089564389701
upmc	1.367089564389701
université	0.49202830099800093
paris-diderot	2.2121876044039577
centaine	1.151489764050346
métier	1.4340363540203143
terrain	1.212187604403958
propice	2.0360963453482768
fin	0.8056474239700027
années	0.5003803753627668
1980	1.8142475957319202
occasion	0.6807086873617026
médecine	1.5589750906286142
prix	1.0360963453482765
nobel	1.6681195600536822
1992	1.7350663496842953
va	0.5687349279177704
montagne	1.9111576087399766
sainte	2.513217600067939
geneviève	1.9111576087399766
plein	1.5589750906286142
bel	1.6681195600536822
enclin	2.2121876044039577
industrie	0.7350663496842954
autant	0.4838338223827294
si	0.4487596108410205
laboratoires	0.8230215200394253
français	0.7003042434250835
solide	1.257945094964633
autour	0.5589750906286142
qualifient	2.513217600067939
connaisseurs	2.2121876044039577
intéresse	1.133006358356333
rencontre	1.212187604403958
emblée	1.282768678689665
parvenir	1.0660595687257197
fallait	1.6101276130759954
trouver	1.0818538359089518
gennes	2.513217600067939
jacques	1.6681195600536822
lewiner	2.513217600067939
scientifique	0.7138770506143574
je	1.008067621748033
secteur	0.727887765057172
aéronautique	1.133006358356333
dassault	2.2121876044039577
aerospatial	2.513217600067939
snecma	2.2121876044039577
turboméca	2.513217600067939
prêts	2.2121876044039577
financer	1.5589750906286142
époque	1.6681195600536822
milieu	1.212187604403958
peu	0.6807086873617026
multimédia	2.513217600067939
objets	1.3992742477611022
tactiles	2.2121876044039577
j	1.133006358356333
aime	2.513217600067939
transformer	1.8142475957319202
idées	1.257945094964633
fondamentale	1.367089564389701
produits	0.8056474239700027
innovants	1.3371263410122578
innovent	2.2121876044039577
retrouve	1.513217600067939
isolé	1.9111576087399766
propose	1.0660595687257197
rencontrer	1.6681195600536822
pierre-gilles	2.513217600067939
abouti	1.8142475957319202
totalisent	2.513217600067939
230	2.2121876044039577
variés	1.513217600067939
m	1.3371263410122578
voulez	2.513217600067939
innovez	2.513217600067939
venez	2.0360963453482768
résume	0.9450158760009439
ajoute	1.513217600067939
cela	0.6047325811892893
chance	1.7350663496842953
ma	1.5589750906286142
